,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,40.9167%,0.4303%,28.4167%,0.144%,43.8333%,0.2016%,37.7222%,0.7759%,9.3056%,0.2106%
