,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.814,0.0373,0.0555,0.022,0.4335,0.0151,0.3805,0.0222
CULTURE 1,0.7,0.0417,0.0555,0.022,0.4005,0.0208,0.2995,0.0209
CULTURE 2,0.7525,0.0288,0.0555,0.022,0.4355,0.0102,0.317,0.0185
