,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,94.7778%,0.0304%,91.4444%,0.0546%,96.3889%,0.0402%,94.2037%,0.1252%,2.7593%,0.0236%
