,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.37,,0.0817,,0.235,,0.135,
CULTURE 1,0.265,,0.0817,,0.15,,0.115,
CULTURE 2,0.405,,0.0817,,0.185,,0.22,
