,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,48.55%,5.1687%,42.4%,5.0167%,46.25%,3.3627%,45.7333%,13.5482%,3.3333%,2.8438%
