,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.464,0.0424,0.0087,0.0311,0.214,0.0217,0.25,0.0207
CULTURE 1,0.4675,0.0513,0.0087,0.0311,0.193,0.0292,0.2745,0.0221
CULTURE 2,0.4865,0.042,0.0087,0.0311,0.22,0.0204,0.2665,0.0217
