"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.0853183>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15727907>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=3.0821705>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.092461005>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.16044827>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=3.5620527>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.085598476>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.14463386>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=3.4220636>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.09521268>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.14827181>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=3.5562901>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.08910492>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.17066672>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=3.4942052>}]"
