,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5645,0.0108,0.0585,0.0193,0.1665,0.0071,0.398,0.0036
CULTURE 1,0.4905,0.0136,0.0585,0.0193,0.113,0.0126,0.3775,0.001
CULTURE 2,0.592,0.0471,0.0585,0.0193,0.189,0.0259,0.403,0.0212
