"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.09121117>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15311381>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=2.4892588>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.0871912>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15573446>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=2.4224105>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.09557553>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15238097>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=2.5633106>}]"
"['kid', {'n_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.08991911>, 'i_loss': <tf.Tensor: shape=(), dtype=float32, numpy=0.15171744>, 'kid': <tf.Tensor: shape=(), dtype=float32, numpy=2.2081182>}]"
