,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,22.25%,2.4373%,15.5%,1.9486%,23.0%,1.0851%,20.25%,5.471%,22.625%,5.471%,4.75%,1.1741%
