,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5155,0.0138,0.0317,0.012,0.2335,0.0097,0.282,0.0041
CULTURE 1,0.5465,0.0155,0.0317,0.012,0.2945,0.0089,0.252,0.0066
CULTURE 2,0.5795,0.0205,0.0317,0.012,0.3215,0.0146,0.258,0.0059
