,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.308,0.004,0.08,0.0028,0.1115,0.0008,0.1965,0.0033
CULTURE 1,0.261,0.0045,0.08,0.0028,0.145,0.0024,0.116,0.0021
CULTURE 2,0.1645,0.0021,0.08,0.0028,0.0805,0.0011,0.084,0.001
