,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.2435,0.0084,0.064,0.0066,0.097,0.0058,0.1465,0.0026
CULTURE 1,0.1805,0.0028,0.064,0.0066,0.0895,0.0011,0.091,0.0017
CULTURE 2,0.3095,0.0114,0.064,0.0066,0.164,0.0055,0.1455,0.0059
