,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,30.25%,10.4298%,16.25%,0.5303%,29.0%,8.4853%,25.1667%,19.4454%,17.4659%,19.4454%,8.9167%,6.305%
