,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4905,0.0051,0.14,0.0133,0.238,0.0021,0.2525,0.003
CULTURE 1,0.3265,0.0138,0.14,0.0133,0.175,0.0057,0.1515,0.0081
CULTURE 2,0.5825,0.035,0.14,0.0133,0.303,0.0185,0.2795,0.0165
