,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,23.6%,0.2907%,21.2%,0.9478%,42.6%,4.0308%,29.1333%,5.2693%,7.9333%,1.4405%
