,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,0.3675,0.0052,0.2885,0.012,0.4615,0.0221,0.3725,0.0393,0.084,0.0091
