,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.495,,0.0317,,0.26,,0.235,
CULTURE 1,0.525,,0.0317,,0.235,,0.29,
CULTURE 2,0.56,,0.0317,,0.18,,0.38,
