,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.8705,0.0057,0.0288,0.0015,0.4405,0.0024,0.43,0.0033
CULTURE 1,0.8965,0.0025,0.0288,0.0015,0.4735,0.0006,0.423,0.0019
CULTURE 2,0.931,0.002,0.0288,0.0015,0.4685,0.0011,0.4625,0.0008
