,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4685,0.0664,0.035,0.0399,0.2115,0.0322,0.257,0.0342
CULTURE 1,0.4205,0.0674,0.035,0.0399,0.2045,0.0399,0.216,0.0274
CULTURE 2,0.4775,0.0533,0.035,0.0399,0.2225,0.0257,0.255,0.0276
