,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.531,0.0096,0.017,0.0069,0.2165,0.0038,0.3145,0.0058
CULTURE 1,0.5415,0.0131,0.017,0.0069,0.289,0.0058,0.2525,0.0073
CULTURE 2,0.5715,0.0076,0.017,0.0069,0.3155,0.0039,0.256,0.0037
