,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.479,0.0072,0.1343,0.006,0.2275,0.0031,0.2515,0.0041
CULTURE 1,0.341,0.0164,0.1343,0.006,0.173,0.003,0.168,0.0134
CULTURE 2,0.606,0.0109,0.1343,0.006,0.3055,0.0081,0.3005,0.0028
