--- LATEX FORMAT (Percentage) ---
Prec C0 & Prec C1 & Prec C2 & Rec C0 & Rec C1 & Rec C2 & Acc \\
84.2 \pm 3.4 & 73.6 \pm 2.9 & 83.7 \pm 2.6 & 73.7 \pm 2.8 & 87.4 \pm 3.2 & 78.2 \pm 3.4 & 79.8 \pm 2.0 \\

--- RAW METRICS ---
Metric,Mean,Std
Accuracy,79.77777777777777,1.9641855032959685
Precision_C0,84.21129907192,3.3754973898537015
Recall_C0,73.66666666666667,2.7638539919628333
Precision_C1,73.63781660400053,2.8668589102701647
Recall_C1,87.41666666666667,3.2328607902118036
Precision_C2,83.7468594698277,2.6018247579568303
Recall_C2,78.25,3.449033681095813
