,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.425,0.0032,0.0875,0.0025,0.205,0.001,0.22,0.0022
CULTURE 1,0.4065,0.0068,0.0875,0.0025,0.242,0.0035,0.1645,0.0034
CULTURE 2,0.6505,0.0044,0.0875,0.0025,0.36,0.0022,0.2905,0.0022
