,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6545,0.004,0.0445,0.0038,0.2825,0.0035,0.372,0.0006
CULTURE 1,0.577,0.0074,0.0445,0.0038,0.304,0.0052,0.273,0.0021
CULTURE 2,0.549,0.004,0.0445,0.0038,0.27,0.0015,0.279,0.0025
