,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.445,,0.0483,,0.125,,0.32,
CULTURE 1,0.4,,0.0483,,0.13,,0.27,
CULTURE 2,0.5,,0.0483,,0.295,,0.205,
