,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,43.8889%,6.8179%,38.3889%,7.781%,44.1667%,7.8494%,42.1481%,22.4483%,3.7593%,4.8891%
