,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.929,0.0042,0.0212,0.0034,0.4535,0.0029,0.4755,0.0013
CULTURE 1,0.9085,0.0058,0.0212,0.0034,0.4445,0.0041,0.464,0.0017
CULTURE 2,0.887,0.0063,0.0212,0.0034,0.421,0.0055,0.466,0.0008
