,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.54,,0.0267,,0.48,,0.06,
CULTURE 1,0.55,,0.0267,,0.145,,0.405,
CULTURE 2,0.505,,0.0267,,0.3,,0.205,
