,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.659,0.0034,0.2548,0.0035,0.343,0.0017,0.316,0.0017
CULTURE 1,0.321,0.0016,0.2548,0.0035,0.2225,0.001,0.0985,0.0007
CULTURE 2,0.7475,0.0072,0.2548,0.0035,0.403,0.0025,0.3445,0.0047
