,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.484,0.1632,0.0023,0.1017,0.226,0.0793,0.258,0.0839
CULTURE 1,0.4875,0.1584,0.0023,0.1017,0.2355,0.0802,0.252,0.0782
CULTURE 2,0.4875,0.1466,0.0023,0.1017,0.2225,0.0712,0.265,0.0754
