,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.3365,0.0046,0.0985,0.0095,0.169,0.0022,0.1675,0.0024
CULTURE 1,0.392,0.0096,0.0985,0.0095,0.2665,0.0078,0.1255,0.0017
CULTURE 2,0.5765,0.0188,0.0985,0.0095,0.3345,0.0097,0.242,0.0091
