,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.56,,0.0233,,0.32,,0.24,
CULTURE 1,0.62,,0.0233,,0.285,,0.335,
CULTURE 2,0.555,,0.0233,,0.285,,0.27,
