,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5,,0.0133,,0.18,,0.32,
CULTURE 1,0.535,,0.0133,,0.34,,0.195,
CULTURE 2,0.505,,0.0133,,0.225,,0.28,
