,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.815,,0.1517,,0.39,,0.425,
CULTURE 1,0.62,,0.1517,,0.335,,0.285,
CULTURE 2,0.49,,0.1517,,0.265,,0.225,
