,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6459,0.0403,0.0576,0.054,0.2818,0.0219,0.3641,0.0184
CULTURE 1,0.5436,0.0997,0.0576,0.054,0.155,0.0539,0.3886,0.0459
CULTURE 2,0.6141,0.1217,0.0576,0.054,0.3309,0.0567,0.2832,0.065
