,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,19.5%,0.0%,13.0%,0.0%,31.0%,0.0%,21.1667%,0.0%,19.7273%,0.0%,8.1667%,0.0%
