,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.305,0.0073,0.1373,0.0059,0.152,0.0017,0.153,0.0057
CULTURE 1,0.1605,0.0015,0.1373,0.0059,0.0965,0.001,0.064,0.0005
CULTURE 2,0.428,0.0104,0.1373,0.0059,0.196,0.0056,0.232,0.0049
