,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.45,,0.0167,,0.205,,0.245,
CULTURE 1,0.47,,0.0167,,0.055,,0.415,
CULTURE 2,0.48,,0.0167,,0.0,,0.48,
