,Matrix,Class 0,Class 1,Class 2
Class 0,CM,193,3,4
Class 1,CM,45,150,5
Class 2,CM,59,9,132

,Matrix,Class 0,Class 1,Class 2
Class 0,CM,194,0,6
Class 1,CM,47,150,3
Class 2,CM,46,6,148

