,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6115,0.1001,0.066,0.051,0.291,0.046,0.3205,0.0541
CULTURE 1,0.5215,0.016,0.066,0.051,0.121,0.0076,0.4005,0.0084
CULTURE 2,0.6295,0.0528,0.066,0.051,0.3405,0.0316,0.289,0.0212
