,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.4625,0.0908,0.0038,0.0593,0.2135,0.0393,0.249,0.0515
CULTURE 1,0.47,0.101,0.0038,0.0593,0.2285,0.0562,0.2415,0.0448
CULTURE 2,0.4665,0.0768,0.0038,0.0593,0.2505,0.0375,0.216,0.0392
