,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,65.3333%,15.5254%,47.6667%,22.2927%,47.6667%,13.8652%,53.5556%,51.6833%,5.8889%,9.7969%
