,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5,,0.0233,,0.165,,0.335,
CULTURE 1,0.5,,0.0233,,0.095,,0.405,
CULTURE 2,0.465,,0.0233,,0.03,,0.435,
