,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.84,,0.0567,,0.38,,0.46,
CULTURE 1,0.69,,0.0567,,0.355,,0.335,
CULTURE 2,0.68,,0.0567,,0.32,,0.36,
