,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,0.7925,0.0345,0.626,0.0351,0.799,0.0402,0.7392,0.1098,0.1132,0.0249
