,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.575,,0.0267,,0.135,,0.44,
CULTURE 1,0.51,,0.0267,,0.28,,0.23,
CULTURE 2,0.525,,0.0267,,0.335,,0.19,
