,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.385,0.0109,0.0443,0.0081,0.1605,0.0052,0.2245,0.0057
CULTURE 1,0.372,0.0134,0.0443,0.0081,0.1865,0.0062,0.1855,0.0071
CULTURE 2,0.312,0.0038,0.0443,0.0081,0.12,0.0017,0.192,0.0021
