,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.7,,0.0633,,0.405,,0.295,
CULTURE 1,0.51,,0.0633,,0.295,,0.215,
CULTURE 2,0.51,,0.0633,,0.26,,0.25,
