,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.825,,0.1033,,0.43,,0.395,
CULTURE 1,0.735,,0.1033,,0.405,,0.33,
CULTURE 2,0.625,,0.1033,,0.285,,0.34,
