,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,30.75%,1.3748%,15.35%,0.1554%,43.0%,0.7452%,29.7%,2.2753%,14.35%,0.7066%
