,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6475,0.0295,0.0423,0.0336,0.23,0.0262,0.4175,0.0032
CULTURE 1,0.5735,0.0415,0.0423,0.0336,0.246,0.0256,0.3275,0.0159
CULTURE 2,0.6265,0.0713,0.0423,0.0336,0.2765,0.0332,0.35,0.0381
