,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,60.625%,0.0648%,45.5%,0.0659%,67.25%,0.0681%,57.7917%,0.1989%,12.2917%,0.0443%
