,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,CIC,CIC std
0,52.5833%,6.8612%,46.0833%,13.1937%,48.5%,3.5617%,49.0556%,23.6166%,2.9722%,3.4743%
