,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.319,0.0056,0.026,0.0092,0.111,0.0018,0.208,0.0037
CULTURE 1,0.3345,0.0182,0.026,0.0092,0.1675,0.0084,0.167,0.0098
CULTURE 2,0.3815,0.0096,0.026,0.0092,0.181,0.0058,0.2005,0.0038
