,ERR^CULTURE 0,ERR^CULTURE 0 std,ERR^CULTURE 1,ERR^CULTURE 1 std,ERR^CULTURE 2,ERR^CULTURE 2 std,ERR,ERR std,W_ERR,W_ERR std,CIC,CIC std
0,13.8333%,2.1998%,18.3333%,0.8314%,35.3333%,3.9984%,22.5%,7.0296%,15.0152%,7.0296%,8.6667%,1.6099%
