,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.5,,0.1317,,0.06,,0.44,
CULTURE 1,0.495,,0.1317,,0.295,,0.2,
CULTURE 2,0.3,,0.1317,,0.165,,0.135,
