,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.6705,0.0059,0.046,0.0055,0.3165,0.003,0.354,0.0029
CULTURE 1,0.7015,0.0108,0.046,0.0055,0.3565,0.0076,0.345,0.0032
CULTURE 2,0.617,0.0093,0.046,0.0055,0.285,0.0063,0.332,0.0029
