,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.65,,0.045,,0.465,,0.185,
CULTURE 1,0.545,,0.045,,0.29,,0.255,
CULTURE 2,0.53,,0.045,,0.455,,0.075,
