,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.2365,0.0025,0.0647,0.0024,0.1225,0.0008,0.114,0.0017
CULTURE 1,0.2245,0.0037,0.0647,0.0024,0.155,0.0026,0.0695,0.001
CULTURE 2,0.4065,0.0047,0.0647,0.0024,0.241,0.0025,0.1655,0.0022
