,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.709,0.0244,0.0595,0.0173,0.363,0.0205,0.346,0.0039
CULTURE 1,0.546,0.0268,0.0595,0.0173,0.2905,0.0096,0.2555,0.0173
CULTURE 2,0.5615,0.0276,0.0595,0.0173,0.2805,0.0123,0.281,0.0153
