,ERR^CULTURE 0,ERR^CULTURE 1,ERR^CULTURE 2,ERR^CULTURE std 0,ERR^CULTURE std 1,ERR^CULTURE std 2,ERR,ERR std,CIC,CIC std
0,75.2%,0.1937%,67.35%,0.6368%,91.75%,0.2928%,78.1%,1.1232%,10.75%,0.1621%
