,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.863,0.0019,0.3258,0.0009,0.399,0.0011,0.464,0.0008
CULTURE 1,0.409,0.0022,0.3258,0.0009,0.1915,0.0009,0.2175,0.0013
CULTURE 2,0.9325,0.0009,0.3258,0.0009,0.4655,0.0006,0.467,0.0003
