,ERR,ERR std,CIC,CIC std,FN,FN std,FP,FP std
CULTURE 0,0.72,,0.0917,,0.35,,0.37,
CULTURE 1,0.52,,0.0917,,0.23,,0.29,
CULTURE 2,0.595,,0.0917,,0.29,,0.305,
